iteration,pid,num_targets,target_w,target_d,target_id,timestamp
2,1,10,50,450,10,1782642641641
2,1,10,100,350,1,1782642648226
2,1,10,100,350,2,1782642650040
2,1,10,100,350,3,1782642651703
2,1,10,100,350,4,1782642654657
2,1,10,100,350,5,1782642656340
2,1,10,100,350,6,1782642657925
2,1,10,100,350,7,1782642661308
2,1,10,100,350,8,1782642663124
2,1,10,100,350,9,1782642664674
2,1,10,100,350,10,1782642666476
2,1,10,100,450,1,1782642668543
2,1,10,100,450,2,1782642671536
2,1,10,100,450,3,1782642674119
2,1,10,100,450,4,1782642676252
2,1,10,100,450,5,1782642677702
2,1,10,100,450,6,1782642679460
2,1,10,100,450,7,1782642682757
2,1,10,100,450,8,1782642684275
2,1,10,100,450,9,1782642686341
2,1,10,100,450,10,1782642687991
