iteration,pid,num_targets,target_w,target_d,target_id,timestamp
1,1,10,100,350,9,1782638997331
1,1,10,100,350,10,1782638997885
1,1,10,100,450,1,1782638998453
1,1,10,100,450,2,1782638999037
1,1,10,100,450,3,1782638999665
1,1,10,100,450,4,1782639000331
1,1,10,100,450,5,1782639000898
1,1,10,100,450,6,1782639001765
1,1,10,100,450,7,1782639002765
1,1,10,100,450,8,1782639003635
1,1,10,100,450,9,1782639004402
1,1,10,100,450,10,1782639005081
1,1,10,100,250,1,1782639005748
1,1,10,100,250,2,1782639006369
1,1,10,100,250,3,1782639006882
1,1,10,100,250,4,1782639007419
1,1,10,100,250,5,1782639007938
1,1,10,100,250,6,1782639008469
1,1,10,100,250,7,1782639008981
1,1,10,100,250,8,1782639009618
1,1,10,100,250,9,1782639010114
1,1,10,100,250,10,1782639010631
2,1,10,150,350,1,1782639011198
2,1,10,150,350,2,1782639011664
2,1,10,150,350,3,1782639012181
2,1,10,150,350,4,1782639012664
2,1,10,150,350,5,1782639013181
2,1,10,150,350,6,1782639013648
2,1,10,150,350,7,1782639014081
2,1,10,150,350,8,1782639014764
2,1,10,150,350,9,1782639015268
2,1,10,150,350,10,1782639015765
2,1,10,100,450,1,1782639016564
2,1,10,100,450,2,1782639017247
2,1,10,100,450,3,1782639017848
2,1,10,100,450,4,1782639018498
2,1,10,100,450,5,1782639019031
2,1,10,100,450,6,1782639019569
2,1,10,100,450,7,1782639020086
2,1,10,100,450,8,1782639020681
2,1,10,100,450,9,1782639021198
2,1,10,100,450,10,1782639021781
2,1,10,50,250,1,1782639022587
2,1,10,50,250,2,1782639023168
2,1,10,50,250,3,1782639023836
2,1,10,50,250,4,1782639024551
2,1,10,50,250,5,1782639025881
2,1,10,50,250,6,1782639026564
2,1,10,50,250,7,1782639027219
2,1,10,50,250,8,1782639028164
2,1,10,50,250,9,1782639028885
2,1,10,50,250,10,1782639030081
2,1,10,150,250,1,1782639030831
2,1,10,150,250,2,1782639031364
2,1,10,150,250,3,1782639031885
2,1,10,150,250,4,1782639032364
2,1,10,150,250,5,1782639033097
2,1,10,150,250,6,1782639033585
2,1,10,150,250,7,1782639034147
2,1,10,150,250,8,1782639034814
2,1,10,150,250,9,1782639035281
2,1,10,150,250,10,1782639035797
2,1,10,50,450,1,1782639036568
2,1,10,50,450,2,1782639037147
2,1,10,50,450,3,1782639038431
2,1,10,50,450,4,1782639039197
2,1,10,50,450,5,1782639040002
2,1,10,50,450,6,1782639041030
2,1,10,50,450,7,1782639041747
2,1,10,50,450,8,1782639042714
2,1,10,50,450,9,1782639043647
2,1,10,50,450,10,1782639044503
2,1,10,100,350,1,1782639045147
2,1,10,100,350,2,1782639045918
2,1,10,100,350,3,1782639046647
2,1,10,100,350,4,1782639047186
2,1,10,100,350,5,1782639048019
2,1,10,100,350,6,1782639048785
2,1,10,100,350,7,1782639049814
2,1,10,100,350,8,1782639050414
2,1,10,100,350,9,1782639050963
2,1,10,100,350,10,1782639051480
2,1,10,50,350,1,1782639052164
2,1,10,50,350,2,1782639052897
2,1,10,50,350,3,1782639053536
2,1,10,50,350,4,1782639054251
2,1,10,50,350,5,1782639055018
2,1,10,50,350,6,1782639055818
2,1,10,50,350,7,1782639056430
2,1,10,50,350,8,1782639057336
2,1,10,50,350,9,1782639058080
2,1,10,50,350,10,1782639059085
2,1,10,150,450,1,1782639059763
2,1,10,150,450,2,1782639060318
2,1,10,150,450,3,1782639061347
2,1,10,150,450,4,1782639061863
2,1,10,150,450,5,1782639062497
2,1,10,150,450,6,1782639063014
2,1,10,150,450,7,1782639063635
2,1,10,150,450,8,1782639064197
2,1,10,150,450,9,1782639064697
2,1,10,150,450,10,1782639065214
2,1,10,100,250,1,1782639065847
2,1,10,100,250,2,1782639066385
2,1,10,100,250,3,1782639066864
2,1,10,100,250,4,1782639067401
2,1,10,100,250,5,1782639067901
2,1,10,100,250,6,1782639068518
2,1,10,100,250,7,1782639069052
2,1,10,100,250,8,1782639069547
2,1,10,100,250,9,1782639070030
2,1,10,100,250,10,1782639070530
